created_at,favorite_count,retweet_count,text
2021-04-20 17:46:35,144,14,"""Your audience has over taken Market cypher."" #Bitsquad"
2021-04-20 17:21:56,286,18,Lunch Break. What crypto questions do you have for me? Confusing vocabulary? Negative Opinions? Want to see a specific (non coin ) related video on the #1 crypto channel in the world? what can i help you with?
2021-04-20 17:12:02,60,15,"Thinking about how #crypto can affect your taxes? 

https://t.co/aipEVF2Z4e https://t.co/FqVOFXzNIF"
2021-04-20 16:34:30,105,22,"If you're using Market Cypher and youve been asking about the strategys, this videos for you. ""Green Dots on the four hour are confirmation that there's going to be a 99% upward movement.""

https://t.co/n8mgzsIs9b https://t.co/jcB7Uxqh2I"
2021-04-20 16:31:37,190,12,"Who's been (I'm Ben) zooming all the way in on market cypher, AND looking at the 1 minute / 5 minute indication green dots?"
2021-04-20 16:19:04,213,16,"""Whats a Rug pull""? - Bitsquad"
2021-04-20 16:01:00,279,63,"We're having a blast playing and learning about #NFTs! We're going to be doing an exclusive drop with @Theta_Network. With unlockable NFTs to include merchandise, in-person meetups, and the chance to play a game of online poker with me!
Coming May 2021 at https://t.co/kq10rNiHXN"
2021-04-20 15:52:25,99,16,YouTube Livestream  https://t.co/L6qdsALLEj
2021-04-20 15:41:19,70,11,"Crypto updates this morning, market charts, mews and well... Me.

https://t.co/KT14jzLqLd"
2021-04-20 15:38:59,117,15,"Some fees are less than a buck on pancake swap, while ethereum and their $eth fees...well

https://t.co/05i5ZT6cGn https://t.co/UWRs9kBqnF"
2021-04-20 15:37:43,75,17,"Crypto face shows us where to take profits with this new exit strategy, and what mistakes ALOT of us are making.

https://t.co/n8mgzsIs9b https://t.co/yN1KRebvUf"
2021-04-20 15:15:57,110,15,"The upside of using pancake swap?

What is pancake swap?

https://t.co/05i5ZT6cGn https://t.co/zpyl7AWXxV"
2021-04-20 14:23:57,107,10,"What to look for when the crypto call goes out; ""Buy the dip?""

https://t.co/h2bPssOmIR"
2021-04-20 12:28:54,139,27,"How conceivable is it that cake could become a top twenty coin? Check out the relationship between $eth and $uni compared to Binance and $cake.

https://t.co/05i5ZT6cGn https://t.co/IpczCvS0m2"
2021-04-20 12:21:48,161,23,"The uniswap of binance smart chain. Pancake swap is a decentralized exchange  where coins are traded peer to peer instead of through a centralized entity like other crypto exchanges.

https://t.co/05i5ZT6cGn"
2021-04-20 12:16:42,110,14,"Have your cake and eat it to? Pancakeswap crypto exchange explantation and tutorial video

https://t.co/05i5ZT6cGn https://t.co/QkQ0tvdJza"
2021-04-20 12:10:43,69,12,"""When do i sell?"" A new exit strategy.

https://t.co/n8mgzsIs9b"
2021-04-20 12:10:37,0,1,@rishi_vir_singh https://t.co/zAdsVMXH3X
2021-04-20 12:07:51,0,1,@Onemoretrade1 https://t.co/zAdsVMXH3X
2021-04-20 12:06:54,42,8,"At ten years old would you rather be beat up by the market or Bullies?

https://t.co/n8mgzsIs9b https://t.co/9U0Elx7k6i"
2021-04-20 12:04:51,50,11,"At ten years old would you rather be beat up by the market or Bullies?

https://t.co/n8mgzsIs9b https://t.co/6L8YQP8tvT"
2021-04-20 11:56:04,1,1,"@CoinDome_io One of our youngest market cypher users (10 years old) were liquidated, but the story has a happy ending."
2021-04-20 11:50:43,109,10,We need answers! And also video suggestions https://t.co/Mfdmz7hKQa
2021-04-20 11:49:46,89,15,"""Ive been telling people since day one...you exit just like you enter. Exit on clips of the waves""

https://t.co/QGs2IePJQ6 https://t.co/ZyyDhTdeV5"
2021-04-20 05:08:42,199,27,"If we're new to crypto, what questions should we be asking?

https://t.co/lDYiwqe68P https://t.co/bJvGK52HVB"
2021-04-19 23:08:54,170,19,"""When I was ten, I wasn't getting beat up by the markets. I was getting beat up by the bullies.""

https://t.co/n8mgzt030J https://t.co/RKxsnpAATn"
2021-04-19 22:23:26,429,21,"Hey guys, let's go back real quick. If you were bullied as a ten year old; would you rather have gotten bullied by bitcoin, ethereum and the crypto market, or your classmates?"
2021-04-19 22:23:13,123,15,"Perfect Crypto Exit Strategy (How To Sell Bitcoin At The Top)

https://t.co/n8mgzt030J https://t.co/tVcWnjS86Z"
2021-04-19 22:12:55,145,25,"""When do i sell?"" A new exit strategy.

https://t.co/n8mgzt030J"
2021-04-19 22:05:02,165,19,"In the blockchain world, nobody is safe. 10 Year old gets liquidated trading crypto; welcome to the community. 

theres a happy ending...

https://t.co/n8mgzt030J https://t.co/MducoSTr07"
2021-04-19 19:13:36,317,30,"How are we feeling about these price predictions?

https://t.co/P3KOMvA0Hg https://t.co/W4USwyO26B"
2021-04-18 03:41:01,3110,295,#Bitcoin just making sure everyone is awake https://t.co/xV8b6I2Mkw
2021-04-17 00:41:14,2716,139,Y’all better be glad I’m married or I would steal all your girlfriends https://t.co/lPnnkIqKtd
2021-04-16 22:57:07,16,3,@KennethBosak @kevinscryptos See you in MIA next week!
2021-04-16 21:23:41,194,22,"Just setting up my bitclout 💎🙌

https://t.co/uB6ZvSMIL6"
2021-04-16 19:28:48,136,38,"If you're using a cryptocurrency exchange, the IRS knows who you are. How much do you know about taxes and crypto? https://t.co/qqiSbiOJzF"
2021-04-16 19:09:01,205,51,"Share this link with friends and family, who may be skeptical about $crypto.
https://t.co/lDYiwqe68P https://t.co/UuPxzTLdw1"
2021-04-16 18:04:53,83,20,"XRP, The court cases and the arguments I'd make. Can the ""Howie Test"" be used in these cases?

https://t.co/WjlKVYzB6w https://t.co/soU8CqWdn1"
2021-04-16 17:29:57,100,12,"""Im gonna drop @Benaskren THEN DROP SOME #NFTS"" - @jakepaul 

https://t.co/R8wUUJkUAF https://t.co/DJynGtp0O3"
2021-04-16 17:08:58,164,37,"Share with anybody who asks ""When do i sell""
https://t.co/ITowUr05ef https://t.co/YhJxXaiLwH"
2021-04-16 17:02:09,165,45,"Making Money through crypto, doesn't have to be just in trading and investing. Here are some sites you can use to find your next crypto based income.
 
https://t.co/bhYCH9YZAG https://t.co/jkfL3wZSiL"
2021-04-16 14:19:00,8,1,"@jakepaul stopped to talk about his NFTs and his involvement with bitcoin.

https://t.co/R8wUUJkUAF https://t.co/Y3fF0imR83"
2021-04-16 13:47:12,450,43,lol who would possibly say no https://t.co/ErVdiOrWJT
2021-04-16 13:45:45,495,68,Should I give away 2.14 $ETH on my stream today?
2021-04-16 13:41:57,174,38,Boom another one https://t.co/ARomQtTyex
2021-04-16 12:00:03,2768,98,#ETHGang https://t.co/wmbs45P5o9
2021-04-16 10:29:56,97,16,"""Im gonna drop @Benaskren THEN DROP SOME #NFTS"" - @jakepaul 

https://t.co/R8wUUJkUAF https://t.co/rCah0k0bBb"
2021-04-16 05:04:55,183,22,"""Win or lose, Welcome to the community"" is what I'd say, but @jakepaul has actually been in $crypto since $bitcoin was $100

https://t.co/R8wUUJkUAF https://t.co/pvoxIe3e0d"
2021-04-16 02:18:59,210,22,"Bitcoin; @jakepaul best investment ever!

https://t.co/R8wUUJkUAF https://t.co/iuuQBtUGEb"
2021-04-16 01:09:03,160,28,"Understanding Crypto!
https://t.co/lDYiwqe68P https://t.co/y4Ly9aEBSI"
2021-04-16 00:30:14,5,0,"@jakepaul Maybe we should mint this conversation as an $NFT. @Bitverse_Comics  get on it!

https://t.co/R8wUUJkUAF https://t.co/FvWtJXXebp"
2021-04-15 23:35:36,1612,173,Volatility is what gives us the ability to make a lot of money with crypto.
2021-04-15 22:35:36,719,45,Is bitcoin guaranteed to keep climbing? No. BUT history has showed us that bitcoin always goes up over time.
2021-04-15 22:22:40,77,10,"Excited to see @KennethBosak talking #NFTs anytime I can!

https://t.co/8QfyQojmCP"
2021-04-15 22:05:59,86,14,"""Im gonna drop @Benaskren THEN DROP SOME #NFTS"" - @jakepaul 

https://t.co/R8wUUJkUAF https://t.co/5Bg4HSH2bF"
2021-04-15 21:31:38,79,10,"""Adding to the creativity of this drop is the auction going live moments after Jake defeats Ben Askren"" 

https://t.co/R8wUUJkUAF https://t.co/hrguhG7GeO"
2021-04-15 20:54:55,146,24,"Making Money through crypto, doesn't have to be just in trading and investing
 
https://t.co/bhYCH9YZAG https://t.co/BEBpskWCCw"
2021-04-15 20:34:45,796,73,"Bitcoin has also passed whats known as the Lindy Effect; If technology has been around for ten years, it's drastically more likely to be around for ten more years. Litecoin is next"
2021-04-15 20:19:59,5518,386,HAPPY VALENTINES DAY! ❤️💖❤️
2021-04-15 20:13:28,90,18,Always fun talking with my friend @CryptoStache | check out the interview on #YouTube - https://t.co/j4s86dCVkN
2021-04-15 18:57:12,193,19,“How can I learn more?” https://t.co/a641FTuU51
2021-04-15 18:33:45,536,32,"For long term gains, $crypto projects need to be around for a long time."
2021-04-15 18:09:52,92,13,"After these recent $bitcoin highs, #Bitsquad homework is to familiarize yourself with the way taxes work, and to find as many valentines day presents as possible $ethereum.

https://t.co/DpjG6rQDlO https://t.co/pGcP00qKoZ"
2021-04-15 17:05:04,88,13,"One of the names to know in crypto. 

https://t.co/WjlKVYzB6w https://t.co/GzX36CnXxf"
2021-04-15 16:44:24,324,75,Less than 200k away!! https://t.co/uKPnaGNZDW
2021-04-15 16:24:56,626,133,"We love #NFTs! We're doing an exclusive drop with @Theta_Network / @ThetaDrop. With unlockable NFTs to include merchandise, in-person meetups, and the chance to play a game of online poker with me!
Coming May 2021 at https://t.co/kq10rNiHXN"
2021-04-15 16:23:06,770,42,"I have a rule in bitcoin crypto, stick with history until it breaks."
2021-04-15 16:21:07,80,18,"How do I start with crypto?

https://t.co/XgRDQMIGYg https://t.co/6BOYpH85Ah"
2021-04-15 16:05:11,127,18,"""Win or lose, Welcome to the community"" is what I'd say, but @jakepaul has actually been in $crypto since $bitcoin was $100

https://t.co/R8wUUJkUAF https://t.co/hkfrSvXYml"
2021-04-15 15:39:59,102,17,"More ideas on building wealth in Crypto.
https://t.co/gcOsnAsOol https://t.co/dKIimb321I"
2021-04-15 15:23:56,148,26,"Bitcoin; @jakepaul best investment ever!

https://t.co/R8wUUJkUAF https://t.co/2FqzXky2b3"
2021-04-15 15:10:56,134,20,"If we're new to crypto, what questions should we be asking?

https://t.co/lDYiwqe68P https://t.co/aAbIo1lZvt"
2021-04-15 14:52:45,488,81,Now I understand going ape when the moon is in sight! https://t.co/vQzdoI0LTm
2021-04-15 14:38:34,877,73,Whats the most important question in crypto?
2021-04-15 14:37:59,436,49,Understanding the difference between risk and volatility is really important.
2021-04-15 07:12:10,107,20,"We have to know the tax portion of cryptos
https://t.co/DpjG6rQDlO https://t.co/izLVZWClie"
2021-04-15 07:09:07,217,47,"Share this link with friends and family, who may be skeptical about $crypto.
https://t.co/lDYiwqe68P https://t.co/EtJFQ62Fin"
2021-04-15 01:05:21,72,15,"Can the ""Howie Test"" be used in these cases?

https://t.co/WjlKVYzB6w https://t.co/0HUcGNCAAw"
2021-04-14 13:10:27,407,117,"Share this link with friends and family, who may be skeptical about $crypto.
https://t.co/lDYiwqe68P https://t.co/YfDVxcqX5W"
2021-04-13 22:12:57,271,44,Stop investing in toxic friends. https://t.co/fF3YcgHGZA
2021-04-13 19:39:48,582,29,"We sold out! Thank you BitSquad. All proceeds will go to combating bankers in digital city, educating our community and continuing to provide crypto information"
2021-04-13 19:37:20,211,26,Big words from @jakepaul!! Interview coming soon. Do you think he will beat @Benaskren on Saturday? https://t.co/pZgloG0VON
2021-04-13 19:15:52,136,21,"Bitverse NFTs are going so fast!!

1500 / 9000 left!

https://t.co/Hqg4eUxGRt"
2021-04-13 19:00:59,99,18,Very interesting NFT project. Another one I'm in. https://t.co/LdahhygOr8
2021-04-13 18:40:09,109,19,"XRP, The court cases and the arguments I'd make. Can the ""Howie Test"" be used in these cases?

https://t.co/WjlKVYzB6w https://t.co/JLSdVeeYgQ"
2021-04-13 18:02:39,150,21,Almost SOLD OUT! better get your packs while they HOT 🔥🥞 https://t.co/wZZHv1ff36
2021-04-13 17:12:20,85,14,"Hear about the UNIQUE characteristics of crypto tax

https://t.co/DpjG6rQDlO https://t.co/yOPvSXGknX"
2021-04-13 16:55:22,181,36,"Making Money through crypto, doesn't have to be just in trading and investing. Here are some sites you can use to find your next crypto based income.
 
https://t.co/bhYCH9YZAG https://t.co/m5t4zTUCta"
2021-04-13 16:29:30,138,21,"If you're using a cryptocurrency exchange, the IRS knows who you are. How much do you know about taxes and crypto? https://t.co/JNeWXky8Na"
2021-04-13 16:05:34,91,11,"XRP, The court cases and the arguments I'd make. Can the ""Howie Test"" be used in these cases?

https://t.co/WjlKVYzB6w https://t.co/LLPKxuoQUw"
2021-04-13 16:00:25,3660,736,"Bold Prediction:

#Ethereum WILL HIT $2,500

That's the tweet. #ETHGang"
2021-04-13 14:12:38,124,16,"Consequences! Crypto taxe...

https://t.co/DpjG6rQDlO https://t.co/RZQDLDKdA1"
2021-04-13 12:39:13,209,27,"If you're using a cryptocurrency exchange, the IRS knows who you are. How much do you know about taxes and crypto? https://t.co/wHOZhYAK0b"
2021-04-13 12:20:58,23,0,@WilfriedAdeniyi @TheCryptoDog @coinbureau @AltcoinDailyio @bensoncrypto @elliotrades Thanks for watching. I’m glad we were able to impact you
2021-04-13 12:19:54,64,9,#bitsquad https://t.co/mtPJntzejO
2021-04-12 21:38:58,16,0,@vincebarker Everyone is fine. It got stolen from the ATL airport while I was out of town.
2021-04-12 19:11:38,21,0,@jaredallen95 It did
2021-04-12 19:07:53,414,18,Hellcat got stolen...it’s always somethin!! https://t.co/LNb1CvZDpE
2021-04-12 18:08:02,123,17,"While Ethereum struggles to find a layer 2 solution with the delay of Optimism’s roll ups... 

#ethereum #bitcoin #blockchain #crypto #financialliteracy
https://t.co/98wDm3tSxl"
2021-04-12 16:56:04,184,23,"Driving through hedges till my car is cryptotaled.

#crypto #cryptohumor #cryptomemes #bitcoin #ethereum #financialfreedom https://t.co/5BMpaIOp2a"
2021-04-12 16:18:07,202,26,"I dont know about you but i hate being robbed. Everything banks do, can be digitalized!

https://t.co/m77K7gtcWG"
2021-04-12 15:52:08,708,29,Do you think Bitcoin can be weaponized?
2021-04-12 15:46:46,5,0,@kasanova_777 Hahahahahaha
2021-04-12 15:38:31,651,22,Moon face or rekt face? https://t.co/5UTuS1K2lb
2021-04-12 15:31:30,103,19,"Rallying call! How to time ""buy the dip"".

#altcoin #altcoins #bitcoin #buythedip #ethereum
https://t.co/64xzdsSPTi"
2021-04-12 14:53:43,189,22,My childhood is coming full circle!! https://t.co/qiRwD3osAE
2021-04-12 14:27:06,1042,146,They just don’t get it... https://t.co/VAg6noAYX6
2021-04-12 00:31:23,616,59,"Ridiculous. @TeamYouTube and @GoogleAds continue to let a total scam/impersonator group advertise on their platform.

Who thinks I should file a class action lawsuit against them? https://t.co/W7amxWZQlw"
2021-04-11 23:00:16,189,29,"BITCOIN BASICS BEGINNER SERIES We’ll teach you more about the Bitcoin basics. We’ll go over some of the most common questions about Bitcoin and cryptocurrency. 
https://t.co/J0xvrKVDN3"
2021-04-11 22:05:01,5,0,@Shep_I_Am https://t.co/fg2TTBuJLU
2021-04-11 22:03:52,6,1,@coinattorney I’m referring to the platforms that allow these types of scam ads to proliferate. They could easily stop this yet they pretend it doesn’t it doesn’t exist!!!
2021-04-11 21:55:08,25,2,@AllTimeLasse Bitboy arbitrage is a scam!!
2021-04-11 21:54:43,138,18,#negligence https://t.co/W7amxWZQlw
2021-04-11 16:49:15,176,18,"Canceled.

#cryptohumor #blockchain #bitcoin #bitcoin https://t.co/cahPSP0vIh"
2021-04-11 16:49:14,77,14,"TV's TOP comedian JOE GATTO of the hit show Impractical Jokers sits down with @Bitboy_Cryptoto discuss his NFT release.

https://t.co/7NqotnjQcy"
2021-04-11 15:30:56,170,22,"Rallying call! How to time ""buy the dip"".

#altcoin #altcoins #bitcoin #buythedip #ethereum
https://t.co/64xzdsSPTi"
2021-04-11 14:12:22,303,20,Top is in when it’s coins you’ve never heard of. Still safe for now. https://t.co/TF4FORMDns
2021-04-11 12:13:40,234,24,It’s the only indicator showing a top. Other 5 major ones on @glassnode show we are fine. https://t.co/NLobxXqdSh
2021-04-10 21:47:24,165,25,"In the crypto community, ""Buy the dip"" is a major rallying cry on red days. How does that determine our buying decisions?

#altcoins #crypto #cryptocommunity #financialliteracy #financial 
https://t.co/6GGsfJTVtZ"
2021-04-10 19:00:34,203,29,"BITCOIN BASICS BEGINNER SERIES We’ll teach you more about the Bitcoin basics. We’ll go over some of the most common questions about Bitcoin and cryptocurrency. 
https://t.co/J0xvrKVDN3"
2021-04-10 16:18:32,181,17,"Uniswap; considered to be the #1 overall #crypto #defi project. Top decentraland project in the world and could be branching out soon.

https://t.co/tPDVpNLVP4"
2021-04-10 15:30:34,158,13,"Rallying call! How to time ""buy the dip"".

#altcoin #altcoins #bitcoin #buythedip #ethereum
https://t.co/64xzdsSPTi"
2021-04-10 14:24:57,294,32,"I wonder who leads in #Ethereum views?

https://t.co/PMliAbLKx4"
2021-04-10 04:51:23,528,57,"What part of HODL dont you get?  

#cryptomemes #hodl #cryptocurrency #diamondhands https://t.co/CgGioHUoUu"
2021-04-10 04:24:37,1662,193,#Bitcoin https://t.co/fAruFDUjDn
2021-04-10 00:10:57,705,27,Is the little fox the best part of doing a @MetaMask swap??
2021-04-09 23:30:52,345,42,#facts https://t.co/fTAq4cEmYD
2021-04-09 21:47:19,140,20,"In the crypto community, ""Buy the dip"" is a major rallying cry on red days. How does that determine our buying decisions?

#altcoins #crypto #cryptocommunity #financialliteracy #financial 
https://t.co/6GGsfJTVtZ"
2021-04-09 20:57:54,102,17,Going Live Soon. Come Hang out for #NFT talk with the crew!! https://t.co/J1HDhEIMGV
2021-04-09 17:07:44,287,21,"Ethereum is stil bae.
#ethereum #bitcoin #blockchain #crypto #financialliteracy
https://t.co/ahFNOtLtoz"
2021-04-09 17:00:28,124,19,"Crypto Face extended Market Cipher 15% off sale until midnight!

Visit https://t.co/cokEZ98E7M and scroll down to Market Cipher section for the details and code."
2021-04-09 16:17:11,140,15,"Defi doesnt block me from spending my crypto.

https://t.co/So1RTYRy6T"
2021-04-09 16:05:00,123,16,"They're lucky it wasn't hours...

#crypto #cryptocurrency #altcoinseason https://t.co/0KJNHt10S0"
2021-04-09 15:31:10,97,14,"Rallying call! When to ""buy the dip"".

#altcoin #altcoins #bitcoin #buythedip #ethereum
https://t.co/64xzdsSPTi"
2021-04-09 15:29:19,94,16,Another sharp project 🥁 https://t.co/FsVX4hdLC0
2021-04-08 23:22:13,240,161,"This emerging altcoin has a very solid amount of potential.

Sixty-one percent of U.S. adults surveyed out of 3,000 reported undesired weight changes since the pandemic began. 

What does defi have to do with fitness?  

https://t.co/W7stZYGKIS"
2021-04-08 22:38:05,291,27,"DON'T be afraid to take profits as you go

https://t.co/3daMQP1i7R"
2021-04-08 21:47:11,138,24,"In the crypto community, ""Buy the dip"" is a major rallying cry on red days. How does that determine our buying decisions?

#altcoins #crypto #cryptocommunity #financialliteracy #financial 
https://t.co/6GGsfJTVtZ"
2021-04-08 21:29:09,776,155,"Share if you have a friend who gave up and said ""Can you just tell me what to do""? https://t.co/qtM7WC8JPv"
2021-04-08 20:59:09,86,13,"Will Banana Coin get you wealthy!?  A crypto mental check.

#bitcoin #crypto #bullrun #bearmarket 
https://t.co/bFOB1uKe5z"
2021-04-08 20:45:19,133,23,"What does a dip even look like? 

#altcoin #bitcoin #blockchain 
https://t.co/1Tcekgo3Hj"
2021-04-08 20:00:42,214,62,"Ferrum Network &amp; YFDAI Brings you DEFIT, The #1 Digital Fitness Crypto Currency!

https://t.co/mqKeo92Rjz"
2021-04-08 19:23:12,122,13,"First time i bought bitcoin...

#bitcoin #ethereum #bitsquad #altcoin #altcoins
https://t.co/lve4wvZqlt"
2021-04-08 18:45:28,120,18,"How WE decide what coins to buy.

#altcoin #bitcoin #blockchain 
https://t.co/1Tcekgo3Hj"
2021-04-08 16:11:05,147,16,"Who remembers their first bit buy?

#bitcoin #ethereum #bitsquad #altcoin #altcoins 
https://t.co/lve4wvZqlt"
2021-04-08 15:30:32,132,19,"Rallying call! How to time ""buy the dip"".

#altcoin #altcoins #bitcoin #buythedip #ethereum
https://t.co/64xzdsSPTi"
2021-04-08 15:29:43,1565,17433,"So excited to be working with @WAX_io on our #NFTs. 

The comics aspect of BitBoy Crypto was what my channel was founded on. So happy to finally bring this to life. Big things in store!

https://t.co/6aRXfxo1zF"
2021-04-08 14:24:18,184,16,"Firrst time i bought bitcoin... Who remembers their first buy?

#bitcoin #ethereum #bitsquad #altcoin #altcoins
https://t.co/lve4wvZqlt"
2021-04-08 14:22:05,123,12,"First time I bought bitcoin... Who remembers their first bit buy?

#bitcoin #ethereum #bitsquad #altcoin #altcoins 
https://t.co/lve4wvZqlt"
2021-04-08 14:12:05,204,14,"The first time i bought bitcoin... Who remembers their first bitbuy?

#bitcoin #ethereum #bitsquad #altcoin #altcoins 
https://t.co/lve4wvZqlt"
2021-04-08 12:16:38,4,0,@DerekBroyard lol we will do another one soon! And i promise not to speed haha
2021-04-08 05:16:02,103,8,If you were at tonight’s meet up you get it...
2021-04-08 05:15:45,581,16,What a night ammirite
2021-04-08 05:15:42,193,13,Eggsactly as I predicted! https://t.co/WxgoepoySE
2021-04-08 01:05:30,1288,75,Seems like there is demand for a #crypto meet up on #Atlanta https://t.co/wbY7VC30ql
2021-04-07 23:00:32,103,13,"""How the bitcoin supply works"" An australian model walks into a bar and pays with bitcoin... or however the joke goes.... Oh wait, this is real life. 

https://t.co/6gaskNvveo #bitcoin #altseason #bitcoinbillionaires #bitcoinexpert"
2021-04-07 20:59:58,290,40,Pretty cool. Time to buy more $ERN https://t.co/7WYHvHXGib
2021-04-07 18:00:50,120,26,"How does bitcoin supply work? Share with a friend and help the newest members of the crypto community understand the basics of bitcoin
https://t.co/6gaskNvveo"
2021-04-07 17:08:36,798,88,ALT SEASON! https://t.co/lOrqjWYysA
2021-04-07 15:18:27,187,26,"Uniswap; considered to be the #1 overall #crypto #defi project. Top decentraland project in the world and could be branching out soon.

https://t.co/tPDVpNLVP4"
2021-04-07 13:02:19,500,45,Lets pull out some numbers! https://t.co/bRAYRGEyY2
2021-04-07 11:54:15,132,14,We got some tricks up our sleeves https://t.co/CfKRfVnQ3o
2021-04-07 11:53:52,172,25,Big brain https://t.co/eVcf7ZCo87
2021-04-07 11:53:28,88,9,I like 'em both https://t.co/9kqM9oPjli
2021-04-06 23:44:21,1209,135,"Cardano 8$ make it holla!

https://t.co/g4byuZ7RuE"
2021-04-06 21:48:19,156,20,"""Technical analysis is very useful right until the fundamentals overrule it""
@CryptoJebb 

https://t.co/xUG3otuv5K"
2021-04-06 21:38:24,192,17,"Fiat is on its way out!

https://t.co/GSFNqS31dY"
2021-04-06 21:05:25,244,25,"Ethereum Is here to stay! New all time high while bitcoin faces rejection

#ethereum #ada #bitcoin #blockchain #cryptocurrnecy
https://t.co/grugbWgb9G"
2021-04-06 20:45:21,613,27,Do institutions care about gas fees?
2021-04-06 20:39:20,246,15,"Bitcoin could break 64-65k this week?!

#bitcoin #ethereum #crypto #crytpocurrency
https://t.co/GSFNqS31dY"
2021-04-06 18:20:36,952,88,"I am looking for a new bank. I want non-traditional &amp; crypto friendly. But I need to be able to have access to checks &amp; a debit card. Must be a business checking account.

Drop Suggestions 👇🏻 Companies/banks feel free to slide in DMs. If you work, i'll promote the crap out of you"
2021-04-06 18:04:18,198,27,So excited to be launching on WAX! https://t.co/CfKRfV6fbQ
2021-04-06 17:55:58,78,12,Looking forward to this one https://t.co/qSwbSEUDvY
2021-04-06 17:17:04,194,24,"I dont know about you but i hate being robbed. Everything banks do, can be digitalized!

https://t.co/m77K7gtcWG"
2021-04-06 16:49:03,85,11,"TV's TOP comedian JOE GATTO of the hit show Impractical Jokers sits down with @Bitboy_Cryptoto discuss his NFT release.

https://t.co/7NqotnjQcy"
2021-04-06 16:32:21,94,10,"While Ethereum struggles to find a layer 2 solution with the delay of Optimism’s roll ups... 

#ethereum #bitcoin #blockchain #crypto #financialliteracy
https://t.co/98wDm3tSxl"
2021-04-06 16:18:11,208,34,"Anything you can do with a bank or lender, should be able to be done in a digitalized manner! We don't need Credit card processors! We don't need banks to keep our money safe! We don't need third partys to hold our money hostage for us!

https://t.co/m77K7gtcWG"
2021-04-06 16:01:11,135,26,"BITCOIN BASICS BEGINNER SERIES We’ll teach you more about the Bitcoin basics. We’ll go over some of the most common questions about Bitcoin and cryptocurrency. 
https://t.co/J0xvrKVDN3"
2021-04-06 14:34:38,603,47,#xrparmy has been loud today! https://t.co/XUuKpxsvDh
2021-04-06 01:00:21,1437,95,"#ETHGang where you at?!

I got my Cupid costume ordered for the Valentines Day party https://t.co/6UQ1ALxpFr"
2021-04-05 19:27:07,498,55,"The Bull run is not over!

https://t.co/zjGGzJmKnp"
2021-04-05 16:02:15,175,26,"BITCOIN BASICS BEGINNER SERIES We’ll teach you more about the Bitcoin basics. We’ll go over some of the most common questions about Bitcoin and cryptocurrency. 
https://t.co/J0xvrKVDN3"
2021-04-05 15:20:21,214,37,"TV's TOP comedian JOE GATTO of the hit show Impractical Jokers sits down with @Bitboy_Cryptoto discuss his NFT release.

https://t.co/7NqotnjQcy"
2021-04-05 14:36:07,874,78,"How many lifetimes have you lived?

#bitcoin #ethereum #crypto https://t.co/OC2pHDeAAy"
2021-04-05 11:44:24,386,58,$ERN... just wait https://t.co/ecoO5j7ivY
2021-04-04 16:02:27,20,0,@JustinC_ATX Oh ye of little faith
2021-04-04 12:46:01,470,44,"Its prounounced ""ETHter Bunny"" https://t.co/fvvFvB7Tbd"
2021-04-04 12:17:15,216,25,Almost everything on polkastarter has killed it. This is another big potential project. https://t.co/Fhvhpnza4Q
2021-04-04 00:07:21,289,47,"While Ethereum struggles to find a layer 2 solution with the delay of Optimism’s roll ups... 

#ethereum #bitcoin #blockchain #crypto #financialliteracy
https://t.co/98wDm3tSxl"
2021-04-03 23:08:20,586,53,"It's looking like April will be quite a bullish month for ETH!

#ethereum #bullmarket #trading #crypto
https://t.co/jzopwFywCa"
2021-04-03 15:39:42,104,14,#crypto weekly update https://t.co/0mmNAXvc2s
2021-04-03 01:51:03,789,82,"Y’all lame. I’ve been telling the nerds on this app that to make money... we actually need MORE people to buy crypto.

@ParisHilton you can come on my show and talk crypto anytime. https://t.co/6FBqP6QC1G"
2021-04-03 01:09:05,218,38,"Good article with some quotes from some extremely smart people

https://t.co/7F6q222vu5"
2021-04-03 00:03:44,2154,160,"I done tried to tell you. #ETHter pump ammirite?

Back from the dead. It has arisen.

#ETHGang"
2021-04-02 18:00:50,262,40,"Today we will be looking at my picks for the top altcoins of April. For my March picks, we used Token Metrics, and this month we will be using it again, but with a slightly different strategy. 

#crypto #cryptocurrency 

https://t.co/QmphGjkYOE https://t.co/r9xuf1Bxg2"
2021-04-02 17:20:06,183,13,"It's Thursday!  I sat down with Carl from The Moon channel to look at the price of Ethereum. It's looking like April will be quite a bullish month for ETH, especially if we can climb above the $2000 mark soon. 

#ethereum #
https://t.co/jzopwFywCa https://t.co/JwteGGnHMZ"
2021-04-02 17:13:53,281,22,No it’s not April fools. I’m interviewing @Joe_Gatto From the impractical jokers today! Great dude! https://t.co/CYOxJ59CfJ
2021-04-02 16:20:20,191,61,"Share this information with any one who deserves to own their own work. Create, manage and monetize creative works this project.

#UREEQA #ETHEREUM #BITCOIN #creative #art #entertainment #authors
https://t.co/zPYK8JNa7h https://t.co/KYc54AIgiN"
2021-04-02 15:21:21,1506,134,Happy ETHTER Everyone!! #ETHEREUM https://t.co/CBXGayKwRp
2021-04-01 00:21:43,133,26,Another monster https://t.co/25Pa8Z6gAj
2021-03-31 20:11:17,88,13,"As our partnerships evolves, we learn new ways to incentivize our community and it is a win-win for everyone.

#crytponews #crypto #cryptocurrency #bitcoin #ethereum
https://t.co/Ae9MOkbx8a"
